Title,Author,Info,Link,Author Link
BAŞKASI İÇİN KOŞ,Ozan Can Sülüm,Koşarken yardım edebileceğimiz bu kadar fazla insan varken neden sadece kendimiz için koşalım ki?,http://www.socratesdergi.com/2016/02/25/baskasi-icin-kos/,http://www.socratesdergi.com/author/ozancansulum/
KOŞUNUN MODASI,Servet Can Demirel,"Evet, aksesuarlar koşunun olmazsa olmazı değil. Yine de bazıları gerçekten faydalı olabiliyor. ",http://www.socratesdergi.com/2016/02/25/kosunun-modasi/,http://www.socratesdergi.com/author/scandemirel/
Yolun Yarısı,Aras YETİŞ,"Çağla Büyükakçay yıllardır Türkiye'de kadın tenisinin standardını belirliyor. Peki bir sonraki aşama için hazır mı? Ona göre, kafamızda soru işareti bile olmamalı…",http://www.socratesdergi.com/2016/02/24/yolun-yarisi/,http://www.socratesdergi.com/author/arasyetis/
Çapraz Antrenman Olarak Koşu,Ozan Can Sülüm,"Koşmak, yaptığınız başka bir spordan iki kat daha fazla keyif almanızı sağlayabilir mi? Neden olmasın...",http://www.socratesdergi.com/2016/02/18/capraz-antrenman-olarak-kosu/,http://www.socratesdergi.com/author/ozancansulum/
BEN SIMMONS’I GÖRME BİÇİMLERİ,Cem Pekdoğru,"NCAA’in yeni yeteneklerinden Ben Simmons’ın bir maçı, bizlere neler anlatıyor?",http://www.socratesdergi.com/2016/02/17/ben-simmonsi-gorme-bicimleri/,http://www.socratesdergi.com/author/pekdogru/
Hangi Zemin?,Servet Can Demirel,"Pist, yol, toprak, koşu bandı... Dört farklı zeminde, bambaşka koşu deneyimlerini inceliyoruz. ",http://www.socratesdergi.com/2016/02/03/hangi-zemin/,http://www.socratesdergi.com/author/scandemirel/
YENİ YOL ARKADAŞI,Ozan Can Sülüm,"Dört senelik spor ayakkabı-koşucu birlikteliği biter, bir yenisi başlar... ",http://www.socratesdergi.com/2016/02/03/yeni-yol-arkadasi/,http://www.socratesdergi.com/author/ozancansulum/
En İyinin Peşinde 20 Yıl,Orkun Çolakoğlu,"Kobe Bryant, NBA'deki son maçına çıkıyor. Geride bıraktıklarını anlamaya çalışıyoruz...",http://www.socratesdergi.com/2016/01/22/en-iyinin-pesinde-20-yil/,http://www.socratesdergi.com/author/orkunco/
Teknoloji İle İlişkiler,Servet Can Demirel,"Özel spor saatleri artık koşunun vazgeçilmezlerinden. Kendi cihazınızı seçerken, işinize yarayacak birkaç bilgi ve deneyimse burada. ",http://www.socratesdergi.com/2016/01/22/teknoloji-ile-iliskiler/,http://www.socratesdergi.com/author/scandemirel/
Ölü Sezon Sürüyor,Servet Can Demirel,"Ölü sezondaki sorunlardan biri, fazla kilo almak. Ancak buna engel olabilmek için yapacağınız şeyler de var. ",http://www.socratesdergi.com/2016/01/13/olu-sezon-suruyor/,http://www.socratesdergi.com/author/scandemirel/
"100’den önce, 100’den sonra",Ozan Can Sülüm,100 koşuya çıkmak bir insanı nasıl değiştirir?,http://www.socratesdergi.com/2016/01/13/100den-once-100den-sonra/,http://www.socratesdergi.com/author/ozancansulum/
Apollo’nun Mirası,Müthiş Can Ölçer,"1976'da hayatımıza giren Rocky bokstan çok daha fazlasını anlattı. Şimdi sıra ezeli düşman, ebedi dost Apollo Creed'in oğlu Adonis'te.",http://www.socratesdergi.com/2016/01/09/apollonun-mirasi/,http://www.socratesdergi.com/author/muthiscan/
Yeniden,Emre Gürkaynak,"4 Tepe Turnuvası bitti, kazanan Peter Prevc oldu. Ancak bir hikaye, bize olayın kazanmaktan ibaret olmadığını anlattı.",http://www.socratesdergi.com/2016/01/08/yeniden/,http://www.socratesdergi.com/author/emregurkaynak/
TAM VAKTİNDE,Socrates,Arda Turan uzun süren bir bekleyişin ardından kadroda. Barcelona'nın da ona en çok şu günlerde ihtiyacı var.,http://www.socratesdergi.com/2016/01/06/tam-vaktinde/,http://www.socratesdergi.com/author/socratesdergi/
İyiler,Socrates,Andy Murray kanser gerçeğiyle hiç beklemediği bir anda tanıştı. Ve o günden sonra bir mücadelesi vardı...,http://www.socratesdergi.com/2016/01/06/iyiler/,http://www.socratesdergi.com/author/socratesdergi/
"YENİ YIL, YENİ KOŞULAR",Ozan Can Sülüm,"Yeni yıl yalnız gelmedi, yanında koşuyla ilgili yeni hedefler de var. ",http://www.socratesdergi.com/2016/01/05/yeni-yil-yeni-kosular/,http://www.socratesdergi.com/author/ozancansulum/
GERÇEK TARAFTAR,Socrates,"Masa tenisinin eski dünya 1 numarası Timo Boll, aynı zamanda senede 90 gol atan eski bir futbolcu ve gol sevinci yaşarken kendini sakatlayacak kadar çılgın bir taraftar.",http://www.socratesdergi.com/2016/01/05/gercek-taraftar/,http://www.socratesdergi.com/author/socratesdergi/
Ölü Sezon,Servet Can Demirel,"Yılın, çalışma isteğinin azalıp motivasyonun yok olmaya yüz tuttuğu zamanlarına geldik. Yine de haftada en azından üç antrenman! ",http://www.socratesdergi.com/2016/01/05/olu-sezon-2/,http://www.socratesdergi.com/author/scandemirel/
Lakers Bebeklerinin İlk Adımları,Orkun Çolakoğlu,"Kobe'nin vedasının ardından Lakers, genç yıldız adayları ve ligin en genç koçuyla yeni bir sayfa açıyor.",http://www.socratesdergi.com/2016/10/26/lakers-bebeklerinin-ilk-adimlari/,http://www.socratesdergi.com/author/orkunco/
Ev Her Şeydir,Socrates,"Roma denince mi akla Totti geliyor, yoksa Totti denince mi Roma? 40 yaşına basan İtalyan efsane, her şeyin nasıl başladığını yazdı. ",http://www.socratesdergi.com/2016/09/27/ev-her-seydir/,http://www.socratesdergi.com/author/socratesdergi/
Yaşanmamış Bir Transfer Hikâyesi,Socrates,"Dean Saunders'ın, bir radyo programında Brian Clough ile yaşadığını iddia ettiği transfer görüşmesinde doğru olmayan bir şeyler var...",http://www.socratesdergi.com/2016/09/15/yasanmamis-bir-transfer-hikayesi/,http://www.socratesdergi.com/author/socratesdergi/
Zümrüdüanka,Berkem Ceylan,"Alex Zanardi, Formula 1'de başlayan yolculuğuna el bisikletinde devam ediyor. Bu süreçte belki bacaklarını kaybetti ama yeni bir hayat kazandı... ",http://www.socratesdergi.com/2016/09/09/zumruduanka/,http://www.socratesdergi.com/author/berkemceylan/
KURAL DIŞI,İlhan Özgen,"Jamaika, olimpiyat tarihine atletizmle damga vurdu. David Weller, şimdilik bu kurala uymayan tek isim. ",http://www.socratesdergi.com/2016/08/22/kural-disi/,http://www.socratesdergi.com/author/ilhanozgen/
3-5-2 GERİ DÖNDÜ,Emre Özcan,"3-5-2 nasıl doğdu, kimler tarafından geliştirildi ve neden yeniden moda oldu? Futbol tarihinde dünden bugüne bir gezintiye çıkalım.",http://www.socratesdergi.com/uzun-metraj/3-5-2-geri-dondu/,http://www.socratesdergi.com/author/emreozcan/
Sözünün Eri,Buğra Balaban,"Jak Ali Harvey, Türkiye'ye gelirken verdiği sözleri tutmak konusunda en az pistte olduğu kadar hızlıydı. Rio öncesi Harvey ile konuştuk.",http://www.socratesdergi.com/2016/08/13/sozunun-eri/,http://www.socratesdergi.com/author/bugra-balaban/
47 ayın sultanı,Denzi Deng,Kadın futbolu için olimpiyat en önemli sahnelerden biri. Rio 2016 öncesi favorilere ve sürpriz adaylarına kısa bir bakış...,http://www.socratesdergi.com/2016/08/03/47-ayin-sultani/,http://www.socratesdergi.com/author/denzideng/
5 an: Duncan,Buğra Balaban,Tim Duncan emekli oldu. Spurs efsanesinin 19 yıllık kariyerinden beş an seçtik. ,http://www.socratesdergi.com/2016/07/11/5-an-duncan/,http://www.socratesdergi.com/author/bugra-balaban/
Altın jenerasyon,Emre Özcan,Portekiz'in göz kamaştırıcı orta sahası ilk büyük finalinde. Fransa'ya karşı ne yapabilirler? ,http://www.socratesdergi.com/2016/07/10/altin-jenerasyon/,http://www.socratesdergi.com/author/emreozcan/
KİMYA,Socrates,"Arka planda kalmak Mike Conley'nin canına tak etti. 153 milyon dolar karşılığında NBA tarihinin en pahalı kontratına imza atan yıldız oyun kurucu, Memphis'in ona ifade ettiklerini yazdı. ",http://www.socratesdergi.com/2016/07/05/kimya/,http://www.socratesdergi.com/author/socratesdergi/
KARAR,Socrates,Neden Golden State Warriors? Kevin Durant yazdı.,http://www.socratesdergi.com/2016/07/04/durant-secim/,http://www.socratesdergi.com/author/socratesdergi/
İhtimal,Socrates,Tour de France'ın en büyük favorisi yine Chris Froome. Peki Froome nasıl geçilebilir?,http://www.socratesdergi.com/2016/07/01/ihtimal/,http://www.socratesdergi.com/author/socratesdergi/
BREXIT SONRASI,Emir Güney,Brexit oylamasında Britanya halkı AB’den çıkmaya karar verdi. Peki bu durum Premier Lig’i nasıl etkileyecek?,http://www.socratesdergi.com/2016/06/28/brexit-sonrasi/,http://www.socratesdergi.com/author/emirguney/
YENİ KUKOC?,Uğur Ozan Sulak,Dragan Bender belki hiçbir zaman Toni Kukoc gibi olamayacak. Ama deneyeceği kesin.,http://www.socratesdergi.com/2016/06/23/yeni-kukoc/,http://www.socratesdergi.com/author/ugurozansulak/
Kuşağının Sesi,Cem Pekdoğru,"NBA'in yeni yıldızı olması beklenen Ben Simmons karışık bir kolej sezonu geçirdi. Bu, kuşağı hakkında bize fikir verebilir mi?",http://www.socratesdergi.com/2016/06/23/kusaginin-sesi/,http://www.socratesdergi.com/author/pekdogru/
Futbol Ütü Yaparken İzlenir,İlhan Özgen,Futbol eski bir oyun ve Rogan Taylor bunun kitabını yazanlardan. İngiliz akademisyenle oyunun tarihini konuştuk...,http://www.socratesdergi.com/2016/06/23/futbol-utu-yaparken-izlenir/,http://www.socratesdergi.com/author/ilhanozgen/
Geri Dönüş,Emre Özcan,Türkiye gruptaki üçüncü maçında açıldı. Peki takımda neler değişti?,http://www.socratesdergi.com/2016/06/22/geri-donus/,http://www.socratesdergi.com/author/emreozcan/
Bir çocukluk hastalığı,Tan Morgül,İngiliz tribünleri üzerine ideolojik bir deneme...,http://www.socratesdergi.com/2016/06/21/bir-cocukluk-hastaligi/,http://www.socratesdergi.com/author/tanmorgul/
Geometri Bilmeyen Giremez,Tan Morgül,İzlanda - Macaristan maçı üzerine topolojik bir deneme...,http://www.socratesdergi.com/2016/06/19/geometri-bilmeyen-giremez/,http://www.socratesdergi.com/author/tanmorgul/
Le Mans 24 Saat,Ali Çolak,Motorsporlarının en zorlu yarışlarından birisi bugün başlıyor. Le Mans 24 Saat'i uzmanlarıyla konuştuk.,http://www.socratesdergi.com/2016/06/18/le-mans-24-saat/,http://www.socratesdergi.com/author/alicolak/
Kazanmak İçin,Kutay Ersöz,"İspanya'da turnuvanın ilk golünü Pique attı, onu ilk tebrik eden Ramos'tu. Turnuvanın geri kalanı için bir mesaj olabilir.",http://www.socratesdergi.com/2016/06/16/kazanmak-icin/,http://www.socratesdergi.com/author/kutayersoz/
Yaşandı Bitti Saygısızca,Tan Morgül,Avusturya-Macaristan maçı üzerine retrospektif bir deneme...,http://www.socratesdergi.com/2016/06/15/yasandi-bitti-saygisizca/,http://www.socratesdergi.com/author/tanmorgul/
Kaos,Socrates,"Marsilya'da neler oluyor? İngiliz ve Rus taraftarlar arasında yaşanan olaylar, Euro 2016'nın şu ana kadar en çok konuşulan konusu. ",http://www.socratesdergi.com/2016/06/12/kaos/,http://www.socratesdergi.com/author/socratesdergi/
Dünya’dan Avrupa’ya,Kutay Ersöz,"Dünya Kupası’nı kazandınız ve gezegenin en iyisi oldunuz. Bu, iki sene sonra Avrupa’nın zirvesinde kalacağınız anlamına gelmiyor. Avrupa Şampiyonası tarihi ‘kazanamayan’ dünya şampiyonları ile dolu!",http://www.socratesdergi.com/2016/06/11/dunyadan-avrupaya/,http://www.socratesdergi.com/author/kutayersoz/
Ana Tablo,Socrates,Euro 2016'yı takip etmenin en güzel yanlarından biri: Bracket!,http://www.socratesdergi.com/2016/06/09/ana-tablo/,http://www.socratesdergi.com/author/socratesdergi/
BİLİNMEZLİK,Ozan Can Sülüm,Euro 2016 öncesi Fransa Milli Takımı'nda kaos eksik olmadı. Ev sahibi ülke bu durumu kendi lehine çevirebilecek mi?,http://www.socratesdergi.com/2016/06/09/bilinmezlik/,http://www.socratesdergi.com/author/ozancansulum/
E Grubu,Socrates,Euro 2016 başlıyor. E Grubu'nda öne çıkanlar kimler? Hangi takımlara dikkât etmeli? Maçları nasıl izlemeli?,http://www.socratesdergi.com/2016/06/09/e-grubu/,http://www.socratesdergi.com/author/socratesdergi/
F Grubu,Socrates,Euro 2016 başlıyor. F Grubu'nda öne çıkanlar kimler? Hangi takımlara dikkat etmeli? Maçları nasıl izlemeli?,http://www.socratesdergi.com/2016/06/09/f-grubu/,http://www.socratesdergi.com/author/socratesdergi/
Saha Dışında Kalan 5 Oyuncu,Buğra Balaban,Milli takımlarda teknik direktörlerin oyuncu tercihleri hep tartışılır. Bazı oyuncuların ise Euro 2016'da olmama sebepleri performansları değil. İşte saha dışı faktörlerin etkisiyle turnuvaya gidemeyen beş oyuncu...,http://www.socratesdergi.com/2016/06/08/saha-disi-faktorler/,http://www.socratesdergi.com/author/bugra-balaban/
SEN NEYMİŞSİN BE ABİ!,İlhan Özgen,"Avrupa Şampiyonası tarihi, unutulmaz anlar kadar beklenmedik performanslara da sahne oldu. Sürpriz katkılar ve yıldızlar karşınızda…",http://www.socratesdergi.com/2016/06/07/sen-neymissin-be-abi/,http://www.socratesdergi.com/author/ilhanozgen/
ALİ’NİN EN İYİ BEŞ MAÇI,Socrates,Muhammed Ali'nin en büyük maçlarını izlemek ister misiniz? Tarihte bir yolculuğa çıkalım.,http://www.socratesdergi.com/2016/06/04/alinin-en-iyi-bes-maci/,http://www.socratesdergi.com/author/socratesdergi/
EMIRATES ZİNDANI,Kutay Ersöz,"Arsenal ligi ikinci bitirdi. Bu, Emirates Stadı'na geçildiğinden beri en yüksek dereceydi ama stadın müdavimleri memnun kalmadı.",http://www.socratesdergi.com/2016/05/30/emirates-zindani/,http://www.socratesdergi.com/author/kutayersoz/
TARZ MESELESİ,İlhan Özgen,"Atletico Madrid, 1 numaralı kupada ilk finalini oynadığında başında yine bir Arjantinli vardı. Sahada da birçoklarının eleştirdiği bir oyun.",http://www.socratesdergi.com/2016/05/28/tarz-meselesi-2/,http://www.socratesdergi.com/author/ilhanozgen/
PEKİ MORRISSEY KİMİ SEVİYOR?,Onur Erdem,"Ada'da spor, müzik dünyasına çok da uzak değildir. Morrissey de bir istisna değil.",http://www.socratesdergi.com/2016/05/22/peki-morrissey-kimi-seviyor/,http://www.socratesdergi.com/author/onurerdem/
GURME,Socrates,Carlo Ancelotti dünyanın en iyi antrenörlerinden biri. Ama bunu söylemekten her zaman hoşlanmıyor. ,http://www.socratesdergi.com/2016/05/22/gurme/,http://www.socratesdergi.com/author/socratesdergi/
YENİ DÖNEM,Aras YETİŞ,"Türkiye tenisi için tarihi günler... Fransa Açık ana tablosundaki Çağla Büyükakçay, İpek Soylu ve Marsel İlhan'la konuştuk.",http://www.socratesdergi.com/2016/05/21/yeni-donem/,http://www.socratesdergi.com/author/arasyetis/
Fon Müziğini Değiştirenler,Fatih Demireli,Almanya'da hikayeleri düşük bir fon müziği eşliğinde anlatılan bir futbol ülkesiydi Türkiye. Mario Gomez ile Lukas Podolski gelene kadar...,http://www.socratesdergi.com/2016/05/18/fon-muzigini-degistirenler/,http://www.socratesdergi.com/author/fatihdemireli/
Kadronu Seç!,Socrates,Euro 2016 heyecanı başlıyor... Türkiye'nin turnuva kadrosunu kendin belirle.,http://www.socratesdergi.com/euro2016,http://www.socratesdergi.com/author/socratesdergi/
Bir Dünyanın Seyredeceği,Kutay Ersöz,"17 Mayıs'a dair en çok izlenen videolardan biri, belki de dönemin ilerisindeki bir futbol anlayışına işaret ediyordur.",http://www.socratesdergi.com/2016/05/17/bir-dunyanin-seyredecegi/,http://www.socratesdergi.com/author/kutayersoz/
Kutlama Zamanı,Socrates,"Şenol Güneş,  Kasım ayında ''İyi oynuyoruz, lideriz ama mükemmel değiliz"" demişti. Güneş ve ekibi artık şampiyonluğu kutluyor.",http://www.socratesdergi.com/2016/05/16/kutlama-zamani/,http://www.socratesdergi.com/author/socratesdergi/
FİNALDE TEK BAŞINA,Uğur Ozan Sulak,"Dimitris Itoudis yuvadan uçalı dört sene oldu. Sırada Zeljko Obradovic'e karşı Euroleague finali oynamak var. Yunan koç, dev final öncesi Socrates'e konuştu.",http://www.socratesdergi.com/2016/05/15/finalde-tek-basina/,http://www.socratesdergi.com/author/ugurozansulak/
Siyahın Seçimi,Aras YETİŞ,"Crucible Tiyatrosu, yıllar içinde büyük hikâyelere ev sahipliği yaptı. Ancak 1985 yılındaki final maçı bunların en unutulmazı olabilir...",http://www.socratesdergi.com/2016/05/02/siyahin-secimi/,http://www.socratesdergi.com/author/arasyetis/
VEDA ZAMANI,Socrates,Türkiye Bisiklet Turu'nun son etabı yine sprinterlere uygun gibi görünse de genel klasmanda sürprizler yaratabilir. Bizleri neler bekliyor?,http://www.socratesdergi.com/2016/05/01/son-sans-2/,http://www.socratesdergi.com/author/socratesdergi/
Hareket Vakti,Kutay Ersöz,"Adanaspor, sekiz sezonun ardından PTT 1. Lig'e şampiyonlukla veda ediyor.",http://www.socratesdergi.com/2016/04/28/hareket-vakti/,http://www.socratesdergi.com/author/kutayersoz/
ROTAYA DÖNÜŞ,Socrates,Türkiye Bisiklet Turu Alanya-Kemer etabıyla alıştığımız rotasına dönüyor. Etapta bizleri nelerin beklediğine göz atalım.,http://www.socratesdergi.com/2016/04/28/rotaya-donus/,http://www.socratesdergi.com/author/socratesdergi/
Bir İmza Daha,Socrates,"Yılmaz Vural, 32. defa bir takım ile sözleşme imzaladı. Deneyimli teknik adamın kariyerine rakamlarla bakıyoruz....",http://www.socratesdergi.com/2016/04/27/birimzadaha/,http://www.socratesdergi.com/author/socratesdergi/
“Biz hayal kurmuyoruz”,Socrates,Herkes Leicester City'nin şampiyonluğunun hayalini kuruyor. Claudio Ranieri onlardan biri değil. İtalyan teknik adamın kaleminden...,http://www.socratesdergi.com/2016/04/06/biz-hayal-kurmuyoruz/,http://www.socratesdergi.com/author/socratesdergi/
DING’İN İKİ YÜZÜ,Aras YETİŞ,"Snooker Dünya Şampiyonası'na giden yolda, eleme maçları bugün başladı başladı. Hem de sürpriz bir konukla...",http://www.socratesdergi.com/2016/04/06/dingin-iki-yuzu/,http://www.socratesdergi.com/author/arasyetis/
Doping Gerçeği,Socrates,"Türkiye'de spor karanlık günlerden geçiyor. Mart sayısında Süreyya Ayhan, Yücel Kop ve dönemin tanıkları doping hakkındaki görüşlerini Socrates'e anlatmıştı. ",http://www.socratesdergi.com/2016/03/06/doping-gercegi/,http://www.socratesdergi.com/author/socratesdergi/
ŞOV DEVAM ETMELİ,Yücel Tuğan,"Bir dövüşçüden ne isterseniz ikisinde de var. Conor McGregor, Nate Diaz’a karşı...",http://www.socratesdergi.com/2016/03/02/mcgregor-vs-diaz/,http://www.socratesdergi.com/author/yuceltugan/
DUVARI YOK SAYMAK,Caner Eler,Socrates'in 12. sayısında ana konu: Sınırlar.,http://www.socratesdergi.com/2016/03/01/duvari-yok-saymak/,http://www.socratesdergi.com/author/canereler/
Klasik Bir Gün,İNAN ÖZDEMİR,Tek günlük klasikler neden farklıdır? Bisiklet sezonu Belçika'da gerçekten açılırken bu sorunun cevabını arayalım.,http://www.socratesdergi.com/2016/02/27/klasik-bir-gun/,http://www.socratesdergi.com/author/inanozdemir/
Jaws’ın Golü Var,Socrates,"ABD halkı futbolu seviyor ama bizim kadar değil. Bu durumu, ""golü beklemek"" kavramı açıklıyor olabilir. Ümit Açık'ın kaleminden... ",http://www.socratesdergi.com/2016/02/12/jawsin-golu-var/,http://www.socratesdergi.com/author/socratesdergi/
KIŞIN YAN ETKİLERİ,Servet Can Demirel,Kışın açık havada koşmanın önündeki en büyük engellerden birini inceliyoruz: Hava kirliliği. ,http://www.socratesdergi.com/2016/02/11/kisin-yan-etkileri/,http://www.socratesdergi.com/author/scandemirel/
Şimdiki Zamanın Yabancısı,İNAN ÖZDEMİR,İslam Çupi neden farklıydı? 15 yıl önce aramızdan ayrılan ünlü kalemi hatırlama ve asit kuyusuna inme vakti.,http://www.socratesdergi.com/2016/02/06/simdiki-zamanin-yabancisi/,http://www.socratesdergi.com/author/inanozdemir/
AVUSTRALYA RAPORU: NOLE VE ANGIE’NİN IŞIĞI,Şevket F. Erbay,"Son finalleri kadınlarda haybeden, erkeklerde ise harbiden olan Avustralya Açık bu defa ters işledi. Şevket F. Erbay yerinden yazdı.",http://www.socratesdergi.com/2016/02/01/avustralya-raporu-nole-ve-angienin-isigi/,http://www.socratesdergi.com/author/sevket/
Avustralya Raporu: Klişe Olan Erkekler mi?,Şevket F. Erbay,Yılın ilk büyük tenis turnuvasında ikinci haftaya girdik. Şevket F. Erbay'ın Melbourne günlüklerinde yeni bir sayfa zamanı.,http://www.socratesdergi.com/2016/01/25/avustralya-raporu-klise-olan-erkekler-mi/,http://www.socratesdergi.com/author/sevket/
SON ADIM,Socrates,Super Bowl bir şehir için tarihe öneme sahip. Kariyeri boyunca sadece Arizona Cardinals'da oynayan Larry Fitzgerald da bunun farkında.,http://www.socratesdergi.com/2016/01/24/son-adim/,http://www.socratesdergi.com/author/socratesdergi/
AVUSTRALYA RAPORU: EN İDEAL GÜN,Şevket F. Erbay,"Yılın ilk slam’inde maç izlemek için en iyi seçim ilk haftanın cumartesi günüydü. Şevket F. Erbay, bu keyifli deneyimi Melbourne'dan yazdı.",http://www.socratesdergi.com/2016/01/24/avustralya-acik-raporu-en-ideal-gun/,http://www.socratesdergi.com/author/sevket/
AVUSTRALYA RAPORU: İSİMSİZLER KOROSU,Şevket F. Erbay,"Victoria dolaylarında hava normale döndü ama Avustralya Açık’ın atmosferi dumanlı. Tek kadınlarda slam tarihinin en büyük seribaşı kıyımı burada yaşanıyor. Ortalık isimsizlerden geçilmiyor... Şevket F. Erbay, Melbourne'dan yazdı. ",http://www.socratesdergi.com/2016/01/21/avustralya-raporu-isimsizler-korosu/,http://www.socratesdergi.com/author/sevket/
AVUSTRALYA RAPORU: VARSA YOKSA HEWITT,Şevket F. Erbay,"Tenis sezonunun açılış festivali Avustralya Açık’ta 2016 turnuvasının ilk turu geride kaldı. İlk turda Nadal-Verdasco başta olmak üzere bir dizi sert eşleşmeye rağmen yerelde üç gündür Lleyton Hewitt konuşuldu. Şevket F. Erbay, Melbourne'dan yazdı.",http://www.socratesdergi.com/2016/01/20/avustralya-raporu-varsa-yoksa-hewitt/,http://www.socratesdergi.com/author/sevket/
SAMSUN FACİASI VE DÜŞÜNCELER,Socrates,"Samsunspor kafilesi, 20 Ocak 1989 tarihinde Malatyaspor'la oynayacağı lig maçına giderken bir trafik kazası geçirmiş; üç futbolcu, teknik direktör ve takım şöförü yaşamını yitirmişti. Usta kalem İslam Çupi'nin, kaza sonrası kaleme aldığı yazıyı tekrar hatırlıyoruz...",http://www.socratesdergi.com/2016/01/20/samsun-faciasi-ve-dusunceler/,http://www.socratesdergi.com/author/socratesdergi/
Hayal kurma hakkı,Kutay Ersöz,Şöhretli olmayan oyunculardan kurulu Alessandria takımının ismini bu hafta birçok kez duyacaksınız. Önümüzdeki ay San Siro'ya çıktıklarında isimlerini daha da çok duyuracaklar.,http://www.socratesdergi.com/2016/01/19/hayal-kurma-hakki/,http://www.socratesdergi.com/author/kutayersoz/
Hayallere Tutunmak,Caner Eler,Socrates'in 10. sayısında ana konu: Hayaller.,http://www.socratesdergi.com/2016/01/07/hayallere-tutunmak/,http://www.socratesdergi.com/author/canereler/
İyi Yer Tutmak,Socrates,Barış sadece savaştan geriye kalanlardan mı ibaret? Artık bu sorunun cevabını spora da dokunarak arayan bir kitap var.,http://www.socratesdergi.com/2016/01/06/iyi-yer-tutmak/,http://www.socratesdergi.com/author/socratesdergi/
2015’in Yükü,Cem Pekdoğru,Spor dünyasındaki birçok LGBTİ birey için 2015 hikâyelerini anlatma zamanıydı.  ,http://www.socratesdergi.com/2016/01/06/2015in-yuku/,http://www.socratesdergi.com/author/pekdogru/
B Sınıfına Dönüş,Emre Özcan,"Rafael Benitez gitti, Zinedine Zidane geldi. Real Madrid cephesinde neler oluyor?",http://www.socratesdergi.com/2016/01/05/b-sinifina-donus/,http://www.socratesdergi.com/author/emreozcan/
Benim Adım Kırmızı,Socrates,Michael Schumacher kariyeri boyunca mucizevi anların yaratıcısıydı. Alman efsaneyi Berkem Ceylan ve Mali Selışık yazdı.,http://www.socratesdergi.com/2016/01/03/benim-adim-kirmizi/,http://www.socratesdergi.com/author/socratesdergi/
"Fethetmeye Değil, Büyülemeye…",Fatih Demireli,"Mesut Özil tam yedi yıldır Almanya Milli Takım oyuncusu ama hâlâ kendini kabul ettirmenin peşinde. Sağ akımın bile saldırısına uğrayan Mesut tüm bunlara aldırış etmeden, Almanya'nın en önemli figürlerinden biri oldu. Ancak futbolu neden oynadığını da hiç unutmadı.",http://www.socratesdergi.com/2016/07/07/fethetmeye-degil-buyulemeye/,http://www.socratesdergi.com/author/fatihdemireli/
W RAPORU,Aras YETİŞ,"Wimbledon'ın ikinci yarısı, dördüncü tur maçlarıyla bugün başlıyor. Peki ilk haftada neler olmuştu?",http://www.socratesdergi.com/2016/07/04/w-raporu/,http://www.socratesdergi.com/author/arasyetis/
Şaka,İNAN ÖZDEMİR,Peter Sagan bisikletin yeni kralı fakat onu yakından tanımak istediğimizde aramıza engeller giriyor...,http://www.socratesdergi.com/2016/07/04/saka/,http://www.socratesdergi.com/author/inanozdemir/
Anne Forması Hüznü,Tan Morgül,İtalya-İspanya maçı üzerine “yazlıkçı” bir deneme...,http://www.socratesdergi.com/2016/06/28/anne-formasi-huznu/,http://www.socratesdergi.com/author/tanmorgul/
Fetretin Sonu,Şevket F. Erbay,Okçuluk bir dönem Türkiye'nin söz sahibi olduğu bir spordu. Şimdilerde ise yeni bir kuşak aradaki fetret devrini izlerini siliyor...,http://www.socratesdergi.com/2016/06/27/fetretin-sonu/,http://www.socratesdergi.com/author/sevket/
Akdeniz’den Futbolcu Yapmak,Tan Morgül,Hırvatistan-Portekiz maçı üzerine lezzetli bir deneme.,http://www.socratesdergi.com/2016/06/26/akdenizden-futbolcu-yapmak/,http://www.socratesdergi.com/author/tanmorgul/
Biz ‘Bitti’ Derken,Kutay Ersöz,"""Bitti demeden bitmez"" sloganı Fatih Terim takımlarına yakışıyordu. Ama Çek Cumhuriyeti maçında sessiz bir ""Bitti"" çığlığı duyuldu...",http://www.socratesdergi.com/2016/06/26/biz-bitti-derken/,http://www.socratesdergi.com/author/kutayersoz/
YASAK AŞK,Socrates,"Macaristan'ın en ufak başarısında Ferenc Puskas'ı hatırlamaya alışkınız. Ali Emre Mazlumoğlu, Macar futbolunun altın döneminin arifesinde hükümet tarafından öldürülen Sandor Szucs'u yazdı. ",http://www.socratesdergi.com/2016/06/26/yasak-ask/,http://www.socratesdergi.com/author/socratesdergi/
Senfoni Sürmeli,İlhan Özgen,"SSCB, 1991’in sonunda dağılırken bir kaos ortamı oluşmuştu. Bu karmaşadan ortaya çıkan ‘yeniliklerden’ biri de Bağımsız Devletler Topluluğu Milli Takımı’ydı.",http://www.socratesdergi.com/2016/06/20/senfoni-surmeli/,http://www.socratesdergi.com/author/ilhanozgen/
Sirk,Ryan Jones,"LeBron James liseden NBA'e geçtiğinde Slam Dergisi Eski Genel Yayın Yönetmeni Ryan Jones en yakınındaki isimlerden biriydi. LeBron üzerine bir kitabı da olan Jones, Kral'ın serüvenini Socrates için kaleme almıştı. Üçüncü şampiyonluk sonrası yeniden hatırlayalım.",http://www.socratesdergi.com/2016/06/20/sadakat/,http://www.socratesdergi.com/author/ryanjones/
