Title,Author,Info,Link,Author Link
Kupaya Uzanmak,Müthiş Can Ölçer,Gazi Koşusu nasıl kazanılır? 2004 Gazi Koşusu Şampiyonu Yavuzstar'ın antrenörü Mehmet Ali Beycan anlatıyor.,http://www.socratesdergi.com/2015/06/27/kupaya-uzanmak/,http://www.socratesdergi.com/author/muthiscan/
Sessizce zirveye,Kutay Ersöz,"Peru, Güney Amerika'nın en iyi futbol ülkelerinden biri değil ama son iki Copa America'da yarı finale yükseldi. Başarıdaki en büyük paylardan biri ise Paolo Guerrero'ya ait.",http://www.socratesdergi.com/2015/06/27/sessizce-zirveye/,http://www.socratesdergi.com/author/kutayersoz/
TÜRKİYE BÜYÜK TAKIM YARATAMAZ,Socrates,"Unutulmaz futbol adamı Jupp Derwall’in 27 yıl önceki söyleşisinde geçenler, ülke futbolunda birçok şeyin değişmediğini gösteriyor. ",http://www.socratesdergi.com/2015/06/26/turkiye-buyuk-takim-yaratamaz/,http://www.socratesdergi.com/author/socratesdergi/
Tabarez’in Şili kâbusu,Kutay Ersöz,"Uruguay Teknik Direktörü Oscar Tabarez, Şili'de düzenlenen Copa America'da tribüne gönderildi. Bu aynı ülkede yaşadığı en büyük olay değil!",http://www.socratesdergi.com/2015/06/26/tabarezin-sili-kabusu/,http://www.socratesdergi.com/author/kutayersoz/
Kralın Ardından,Socrates,Michael Jackson öleli tam altı yıl oldu. 'Pop'un kralı'nı efsanevi İstanbul konseri ile anıyoruz.,http://www.socratesdergi.com/2015/06/25/kralin-ardindan/,http://www.socratesdergi.com/author/socratesdergi/
Parma’nın Düşüşü,Socrates,"İflası bayrağını çeken Parma, artık amatör kümede. Ekibin ilk Serie A macerasını hatırlıyoruz. ",http://www.socratesdergi.com/2015/06/25/parmanin-dususu/,http://www.socratesdergi.com/author/socratesdergi/
Sirkin Bir Parçası,Socrates,"Boris Becker, Wimbledon'ı 17 yaşında kazanmıştı. Peki bu kariyeri için gerçekten iyi oldu mu? Kendisinden dinleyelim.",http://www.socratesdergi.com/2015/06/25/sirkin-bir-parcasi/,http://www.socratesdergi.com/author/socratesdergi/
“Fenerbahçe ile anlaştım”,Uğur Ozan Sulak,"Pınar Karşıyaka'dan ayrılan Bobby Dixon, Socrates'e özel açıklamalarda bulundu.",http://www.socratesdergi.com/2015/06/22/fenerbahce-ile-anlastim-bobby-dixon/,http://www.socratesdergi.com/author/ugurozansulak/
Tam bir baba gibi…,Socrates,Spor tarihinin en önemli aktörleri olabilirler ama iş çocuklarına gelince önemli olan sadece babalık görevleri. ,http://www.socratesdergi.com/2015/06/21/tam-bir-baba-gibi/,http://www.socratesdergi.com/author/socratesdergi/
Murray’den tam 90’a,Socrates,"Britanya’nın 1 numarası Andy Murray’nin, Wimbledon hazırlığını yaptığı Queens’te çok özel bir ziyaretçisi vardı.",http://www.socratesdergi.com/2015/06/21/murrayden-tam-90a/,http://www.socratesdergi.com/author/socratesdergi/
Kadıköy’ün Danimarkalıları,Kutay Ersöz,"Kjaer, Fenerbahçe tarihinin beşinci Danimarkalı oyuncusu oldu. Diğer dördü ise 90'lara damga vurdu; başarılarıyla ve başarısızlıklarıyla...",http://www.socratesdergi.com/2015/06/19/kadikoyun-danimarkalilari/,http://www.socratesdergi.com/author/kutayersoz/
Geçmişin Gölgesindeki Stadyum,Socrates,"Copa America'nın finaline ev sahipliği yapacak Estadio Nacional, Şili için farklı bir önem taşıyor. ",http://www.socratesdergi.com/2015/06/19/gecmisin-golgesindeki-stat/,http://www.socratesdergi.com/author/socratesdergi/
NBA Finali oynayan bir koç kovulabilir mi?,Socrates,"Yani, olabilir. ",http://www.socratesdergi.com/2015/06/19/nba-finali-oynayan-koc-kovulabilir-mi/,http://www.socratesdergi.com/author/socratesdergi/
Finale Bir Kala,Ozan Can Sülüm,Yeni Zelanda'da düzenlenen U20 Dünya Kupası'nda yarın final günü. Bakalım nasıl bir son bizleri bekliyor?,http://www.socratesdergi.com/2015/06/19/finale-bir-kala/,http://www.socratesdergi.com/author/ozancansulum/
30’dan sonra Galatasaray’a,Kutay Ersöz,Sönük bir kariyer yaşayan Bilal Kısa 31 yaşında Galatasaray’a transfer oldu. Galatasaray tarihinde benzerine sık rastlanmıyor ama tek de değil…,http://www.socratesdergi.com/2015/06/18/30dan-sonra-galatasaraya/,http://www.socratesdergi.com/author/kutayersoz/
"BUZDOLABI, STING, THOR",Barış Gerçeker,Fenerbahçe'nin yeni 'yabancı stoperi' Simon Kjaer imzayı attı. Peki ya eskileri? Onları da Barış Gerçeker hatırlattı...,http://www.socratesdergi.com/2015/06/18/buzdolabi-sting-thor/,http://www.socratesdergi.com/author/barisgerceker/
“Şampiyon olmadan ölüp gideceğiz”,Uğur Ozan Sulak,Pınar Karşıyaka 28 senelik hasreti dindirdi. ,http://www.socratesdergi.com/2015/06/17/sampiyon-olmadan-olup-gideriz-diyordum/,http://www.socratesdergi.com/author/ugurozansulak/
COPA AMERICA DERBİSİ,Volkan Ağır,"Arjantin ve Uruguay, Copa America derbisinde bir kez daha sahne aldı. Volkan Ağır, maçı yerinden takip etti.",http://www.socratesdergi.com/2015/06/17/copa-america-derbisi-arjantin-uruguay/,http://www.socratesdergi.com/author/volkanagir/
Tarihin en iyi 11’i,Socrates,"UEFA, U-21 Avrupa Şampiyonası'nda oynamış oyuncular arasından en iyi 11'i belirledi. Listede Dünya Kupası kazanan 7 isim var.",http://www.socratesdergi.com/2015/06/17/tarihin-en-iyi-11i/,http://www.socratesdergi.com/author/socratesdergi/
"KLINSMANN, BROOME İLE TANIŞTIĞINDA…",Gülşah Günenç,"Köklü bir geleneğe sahip olan yoga, her spor dalından atleti etkilemeye başladı.",http://www.socratesdergi.com/2015/06/17/klinsmann-broome-ile-tanistiginda/,http://www.socratesdergi.com/author/gulsahgunenc/
YILLARA ÇALIM AT USTA! KEN LOACH 79 YAŞINDA,Sevecen Tunç,"Sinemasıyla futbolun 'da' şiirini yazan Ken Loach, 79 yaşında. Usta yönetmenin futbolla olan özel ilişkisini Sevecen Tunç kaleme aldı...",http://www.socratesdergi.com/2015/06/17/yillara-calim-at-usta-ken-loach-79-yasinda/,http://www.socratesdergi.com/author/sevecen-tunc/
Yeniden Zirveye Doğru,Socrates,Grant Hackett yüzmeye geri döndü. Bakalım 34 yaşında yeniden zirveye çıkabilecek mi?,http://www.socratesdergi.com/2015/06/17/yeniden-zirveye-dogru/,http://www.socratesdergi.com/author/socratesdergi/
Xavi ve Yana Kısa Pas,Socrates,"Cantona'nın dik yakaları, Beckham'ın beyaz kramponları... Herkesin futbol modasına bazı katkıları var. Xavi'ninki de yana doğru kısa pas.",http://www.socratesdergi.com/2015/06/16/xavi-ve-yana-kisa-pas/,http://www.socratesdergi.com/author/socratesdergi/
Zafer onun olacak,İrem Köroğlu,"Berkan Afşarlı, bu sezon Süper Lig'de sahaya çıkamadı. Fakat, bu onun büyük bir mücadele ortaya koymasına engel olamadı. Berkan, son dönemde yaşadıklarını Socrates'e anlattı.",http://www.socratesdergi.com/2015/06/16/zafer-onun-olacak/,http://www.socratesdergi.com/author/iremkoroglu/
Herkes gider mi?,Kutay Ersöz,Ertuğrul Sağlam yeniden Bursaspor'da... Şu an kamuoyu geri dönüşünü tartışıyor. Peki kulübe şampiyonluk yaşatan teknik adam iki sene önce nasıl kopmuştu,http://www.socratesdergi.com/2015/06/16/herkes-gider-mi/,http://www.socratesdergi.com/author/kutayersoz/
Olimpiyat Heveslileri,Socrates,"IOC, yeni olimpik spor adaylarını açıkladı. Bakalım hangi şanslı sporlar, zirvede temsil edilebilme şansı bulacak?",http://www.socratesdergi.com/2015/06/15/olimpiyat-heveslileri/,http://www.socratesdergi.com/author/socratesdergi/
Bolt’un Başı Belada Mı?,Socrates,"Justin Gatlin’in son zamanlarda ortaya koyduğu yüksek form grafiği, işleri dünya rekortmeni rakibi Usain Bolt için zora sokmuş gibi gözüküyor.",http://www.socratesdergi.com/2015/06/15/boltun-basi-belada-mi/,http://www.socratesdergi.com/author/socratesdergi/
Nasıl ‘Bıg Shot’ Olunur?,Socrates,"Robert Horry, 'Big Shot' lakabını nasıl aldı? 7 NBA şampiyonluğunun arka planında hangi anlar var? Efsane, Players Tribune için yazdı. ",http://www.socratesdergi.com/2015/06/13/nasil-big-shot-olunur/,http://www.socratesdergi.com/author/socratesdergi/
Neden Olmasın?,Aras YETİŞ,"Fransa Açık’ta, tek erkekler şampiyonu tam beş yıl sonra değişti. Peki Wawrinka bu şampiyonluğa ulaşırken hangi yollardan geçti?",http://www.socratesdergi.com/2015/06/12/neden-olmasin/,http://www.socratesdergi.com/author/arasyetis/
ÇOK UZAKTA ÖYLE BİR YER VAR,Socrates,Bir Dünya Kupası ya da Avrupa Şampiyonası değil belki ama 11 Haziran-4 Temmuz arasında 44.'sü düzenlenecek Copa America'nın da kendine özgü hikâyeleri var.,http://www.socratesdergi.com/2015/06/12/cok-uzakta-oyle-bir-yer-var/,http://www.socratesdergi.com/author/socratesdergi/
EYLEMSİZ COPA AMERICA MI OLUR?,Volkan Ağır,"Copa America'yı yerinde takip eden Volkan Ağır, ilk maç izlenimlerini Socrates'e yazdı.",http://www.socratesdergi.com/2015/06/12/eylemsiz-copa-america-mi-olur/,http://www.socratesdergi.com/author/volkanagir/
Copa America’nın unutulmaz takımı,Kutay Ersöz,"Futbol, peri masallarına alışıktır. Fakat Honduras'ın 2001'deki serüveni o masallarda bile kendine ayrı bir yer açar.",http://www.socratesdergi.com/2015/06/12/copa-americanin-unutulmaz-takimi/,http://www.socratesdergi.com/author/kutayersoz/
Mulsanne düzlüğündeki pilot yalnızlığı,Mali Selışık,"Film mi, yoksa yarış mı? Bir seçim yapma zamanı.",http://www.socratesdergi.com/2015/06/12/mulsanne-duzlugundeki-pilot-yalnizligi/,http://www.socratesdergi.com/author/maliselisik/
KİRLİLERİ ÇIKARMA VAKTİ!,Sevecen Tunç,Bugün Kosova'nın en büyük stadyumunda alışılmadık bir sergi açılıyor. Arkasında ise büyük bir dramın izleri var.,http://www.socratesdergi.com/2015/06/12/kirlileri-cikarma-vakti/,http://www.socratesdergi.com/author/sevecen-tunc/
BILIC’İN ARDINDAN,Erman Yaşar,Beşiktaş'tan ayrılıp West Ham United yolunu tutan Slaven Bilic'ten geriye neler kaldı? Artılarıyla eksileriyle Hırvat teknik adam...,http://www.socratesdergi.com/2015/06/11/bilicin-ardindan/,http://www.socratesdergi.com/author/ermanyasar/
Yüzyıllık Macera Turu,Socrates,"Bisikletle Yüzyıllık Macera Turu, 11 Haziran’da altıncı defa başlayacak. Doğa ile iki tekerin buluştuğu organizasyonu Çiğdem Baydar yazdı. ",http://www.socratesdergi.com/2015/06/10/yuzyillik-macera-turu/,http://www.socratesdergi.com/author/socratesdergi/
İstikrarsızlığa övgü,Kutay Ersöz,Türkiye’de bu sezon şampiyonluğa ulaşan takımların ortak bir noktası var. Hepsi ezber bozdu..,http://www.socratesdergi.com/2015/06/09/istikrarsizliga-ovgu/,http://www.socratesdergi.com/author/kutayersoz/
“BILBAO GİBİYİZ”,Caner Eler,"Pınar Karşıyaka'nın koçu Ufuk Sarıca, Socrates'e konuştu. ",http://www.socratesdergi.com/2015/06/09/ufuk-sarica-roportaj-socrates/,http://www.socratesdergi.com/author/canereler/
Daha Bitmedi,Aras YETİŞ,"Serena Williams, kariyerinin üçüncü Fransa Açık şampiyonluğunu kazandı. Toplamda ise 20 Grand Slam’e ulaştı. Bu dominasyonun ne kadar süreceği ise merak konusu. ",http://www.socratesdergi.com/2015/06/09/gelmeyen-son/,http://www.socratesdergi.com/author/arasyetis/
Zamanın Yenilmezleri,Socrates,"Harriette Thompson’ı zamana karşı yıpranmaz yapan ne? Zamana karşı değil, zamanla birlikte koşuyor olması mı? 92 yaşındaki atletin hikâyesini Oya Malgir kaleme aldı...",http://www.socratesdergi.com/2015/06/08/zamanin-yenilmezleri/,http://www.socratesdergi.com/author/socratesdergi/
Kuyt’tan geriye kalanlar,Kutay Ersöz,"Dirk Kuyt, Türkiye’de üç sene geçirdikten sonra Feyenoord’a döndü. Kuyt’tan geriye kalan ise sadece golleri olmadı.",http://www.socratesdergi.com/2015/06/08/kuyttan-geriye-kalanlar/,http://www.socratesdergi.com/author/kutayersoz/
Antalya’nın gençleri,Kutay Ersöz,"Antalyaspor, play-off sonunda yeniden Süper Lig’e döndü. Sezonun kilit anlarında takıma en büyük destek genç oyunculardan geldi.",http://www.socratesdergi.com/2015/06/07/antalyanin-gencleri/,http://www.socratesdergi.com/author/kutayersoz/
Beklenen son,Emre Özcan,"Max Allegri, Barcelona'yı denemek istiyordu. Ama yenilen erken gol her şeyi değiştirdi. Emre Özcan'ın analizi. ",http://www.socratesdergi.com/2015/06/07/beklenen-son/,http://www.socratesdergi.com/author/emreozcan/
TARİHİN EŞİĞİNDE,Aras YETİŞ,Fransa Açık’ta son günün menüsünde tek erkekler finali var. Bakalım zorlu maç damağımızda nasıl bir tat bırakacak?,http://www.socratesdergi.com/2015/06/07/tarihin-esiginde/,http://www.socratesdergi.com/author/arasyetis/
5 soruda final,Socrates,Socrates ekibi Oval Ofis'te toplandı ve Şampiyonlar Ligi finalini tartıştı.,http://www.socratesdergi.com/2015/06/06/5-soruda-final/,http://www.socratesdergi.com/author/socratesdergi/
Duvarın Öteki Tarafı,Kutay Ersöz,Doğup büyüdüğüm şehirde bir Şampiyonlar Ligi finali oynanacaktı. Gerçi stadyum şehrin biraz dışındaydı ama olsun...,http://www.socratesdergi.com/2015/06/06/duvarin-oteki-tarafi/,http://www.socratesdergi.com/author/kutayersoz/
Final Öncesi Son Çıkış,İlhan Özgen,"Finallere alışık iki ülkenin iki takımı, Avrupa’nın en büyüğü olmak için karşı karşıya geliyor. Final öncesinde geçmişten bugüne iki ülke futboluna ve finalistlere bir göz atalım.  ",http://www.socratesdergi.com/2015/06/06/final-oncesi-son-cikis/,http://www.socratesdergi.com/author/ilhanozgen/
Mutlu Aile Tablosu,Socrates,"Stephen Curry’nin eşi Ayesha, kızının televizyona çıkışına ve ebeveynliğe dair düşüncelerini TIME için yazdı.",http://www.socratesdergi.com/2015/06/06/mutlu-aile-tablosu/,http://www.socratesdergi.com/author/socratesdergi/
Juve’nin Yolu,Socrates,"Juventus, Şampiyonlar Ligi finaline bir günde gelmedi. 2003'teki son finalden bugüne, yaşananları James Horncastle analiz etti. ",http://www.socratesdergi.com/2015/06/05/juvenin-yolu/,http://www.socratesdergi.com/author/socratesdergi/
Barça mı Juve mi?,Socrates,"Güntekin Onay ile Metin Tekin, Şampiyonlar Ligi finalini Socrates için tartıştı. ",http://www.socratesdergi.com/2015/06/05/barca-mi-juve-mi/,http://www.socratesdergi.com/author/socratesdergi/
Fırtınalara Aldırmadan,Socrates,"Sadun Boro, Kısmet adlı teknesiyle nice fırtınaları aşarak denizcilik tarihine adını yazdırdı. Yaklaşık üç yıl süren dünya turu da bu mücadelelerin en büyüklerindendi. ",http://www.socratesdergi.com/2015/06/05/firtinalara-aldirmadan/,http://www.socratesdergi.com/author/socratesdergi/
O Golün Asistini Annem Yaptı!,Socrates,"Jonas Gutierrez kanseri yenip futbola döndü, takımını ligde tutan golü attı. Peki o golün asistini kim yapmıştı? Emre Aydın yazdı.",http://www.socratesdergi.com/2015/06/04/o-golun-asistini-annem-yapti/,http://www.socratesdergi.com/author/socratesdergi/
Altın Liste,Socrates,"Süper Lig'de sezon bitti. Gözler yine ilk 3 sırada. Peki ligin geri kalanlarında kimler parladı, hangi takımda hangi futbolcu öne çıktı",http://www.socratesdergi.com/2015/06/04/altin-liste/,http://www.socratesdergi.com/author/socratesdergi/
En İyisi Hâlâ Benim!,Ozan Can Sülüm," Nikola Karabatiç, EHF Şampiyonlar Ligi finalinde bu oyunun en iyisi olduğunu bir kez daha kanıtladı.  ",http://www.socratesdergi.com/2015/06/04/en-iyisi-hala-benim/,http://www.socratesdergi.com/author/ozancansulum/
Önündeki Tek Engel Rotasyon mu?,Emre Özcan,"Rafael Benitez, Real Madrid'in yeni teknik direktörü. İspanyol futbol adamı için ustalık dönemi başlıyor mu?",http://www.socratesdergi.com/2015/06/03/onundeki-tek-engel-rotasyon-mu/,http://www.socratesdergi.com/author/emreozcan/
Parayla Oynamak,Socrates,"Novak Djokovic ile Rafael Nadal, Roland Garros çeyrek finalinde karşılaşıyor. Peki o maçta Rafa’nın kolunda ne olacak?",http://www.socratesdergi.com/2015/06/03/parayla-oynamak/,http://www.socratesdergi.com/author/socratesdergi/
Saat yine durmadı,Müthiş Can Ölçer,Tik tak. Big Ben'in futbol alemindeki izdüşümü Hamburg'un sayacı.,http://www.socratesdergi.com/2015/06/02/saat-yine-durmadi/,http://www.socratesdergi.com/author/muthiscan/
Giro’dan Kalanlar,Emre Gürkaynak,"Giro d'Italia, son zamanlarda izlediğimiz yarışlar arasında kendine ayrı bir yer edindi. Yakın zamanda sonlanan turdan kalanları hatırlıyoruz. ",http://www.socratesdergi.com/2015/06/02/girodan-kalanlar/,http://www.socratesdergi.com/author/emregurkaynak/
Bir Sezonluk Misafirlik,Socrates,"Balıkesirspor’un Süper Lig’deki bir sezonluk misafirliği bitti. Seda Ateş, kendi Balkes'ini anlattı.",http://www.socratesdergi.com/2015/06/01/bir-sezonluk-misafirlik/,http://www.socratesdergi.com/author/socratesdergi/
Bahtsız Kral,İlhan Özgen,Her ne kadar Ronaldo ve Messi ile biraz gündeme gelse de pek anılmaz Şampiyonlar Ligi gol kralları. Turnuvanın ilk gol kralı Milutinovic de aynı dertten muzdariptir.  ,http://www.socratesdergi.com/2015/06/01/bahtsiz-kral/,http://www.socratesdergi.com/author/ilhanozgen/
Contador’un Parmakları,İNAN ÖZDEMİR,"Alberto Contador, üçüncü İtalya Bisiklet Turu’nu mu kazandı? Beraber hesaplayalım.",http://www.socratesdergi.com/2015/06/01/contadorun-parmaklari/,http://www.socratesdergi.com/author/inanozdemir/
Mutsuz Sonlar,Aras YETİŞ,Paris bazen de başarısızlıkların başkentidir. Fransa Açık’ta tekler şampiyonluğu kazanamayan efsane tenisçilere göz atıyoruz.,http://www.socratesdergi.com/2015/06/01/mutsuz-sonlar/,http://www.socratesdergi.com/author/arasyetis/
Sıfırlama,Socrates,"Madison Keys bir kahramanını, bir diğerinin yardımıyla yenmeyi başardı.",http://www.socratesdergi.com/2015/05/31/sifirlama/,http://www.socratesdergi.com/author/socratesdergi/
Play-off’un golcüleri,Socrates,"Mbilla, Alanyaspor filelerine 2 gol bıraktı. Böylece play-off tarihinde 5 gole ulaşan üçüncü isim oldu.",http://www.socratesdergi.com/2015/05/31/play-offun-golculeri/,http://www.socratesdergi.com/author/socratesdergi/
Bittiğinde bile bitmemiştir,Caner Eler,Socrates'in üçüncü sayısında ana konu: Sonlar.,http://www.socratesdergi.com/2015/05/31/bittiginde-bile-bitmemistir/,http://www.socratesdergi.com/author/canereler/
Değişmeyen tek şey: Sevilla,Socrates,"Sevilla, son 10 sezonda dördüncü defa Avrupa'nın iki numaralı kupasını kazandı. Peki 10 sene önce futbol nasıldı?",http://www.socratesdergi.com/2015/05/31/degismeyen-tek-sey-sevilla/,http://www.socratesdergi.com/author/socratesdergi/
Zlatan’ın Asıl Sesi,Socrates,"Zlatan Ibrahimovic’in otobiyografisi I Am Zlatan’ın hayalet yazarı David Lagercrantz, kitaptaki bazı ifadelerin İsveçli golcüye ait olmadığını itiraf etti.",http://www.socratesdergi.com/2015/05/28/zlatanin-asil-sesi/,http://www.socratesdergi.com/author/socratesdergi/
Süper Lig’e dört aday,Kutay Ersöz,"Süper Lig'e yükselecek son takım, oynanacak beş maçın ardından belli olacak. Adayları ve sezonu nasıl geçirdiklerini kısaca hatırlayalım...",http://www.socratesdergi.com/2015/05/28/super-lige-dort-aday/,http://www.socratesdergi.com/author/kutayersoz/
Bir Finalden Fazlası,Socrates,"Sezon boyunca yalnızca rakiplerle değil, savaşla da mücadele eden Ukrayna futbolu, Dnipro ile Sevilla’yı karşı karşıya getirecek UEFA Avrupa Ligi finali öncesinde kenetlenmiş durumda.  ",http://www.socratesdergi.com/2015/05/27/bir-finalden-fazlasi/,http://www.socratesdergi.com/author/socratesdergi/
“Avrupa’yı özledim”,Socrates,"San Antonio Spurs’te ilk sezonunu tamamlayan Ettore Messina, ABD deneyimini Rus basınına anlattı.",http://www.socratesdergi.com/2015/05/27/avrupayi-ozledim/,http://www.socratesdergi.com/author/socratesdergi/
Üçüncülük laneti!,Kutay Ersöz,PTT 1.Lig'de play-off'a kalan takımlar belli oldu. Şansı en az olan üçüncü sırada yer alan Alanyaspor! Tarih öyle söylüyor...,http://www.socratesdergi.com/2015/05/27/ucunculuk-laneti/,http://www.socratesdergi.com/author/kutayersoz/
Galatasaray nasıl şampiyon oldu?,Socrates,Galatasaray 20. şampiyonluğunu kazandı. Kasım ayında takıma güvenenlerin sayısı azdı; yaşanan değişiklikler şampiyonluğu getirdi.,http://www.socratesdergi.com/2015/05/26/galatasaray-nasil-sampiyon-oldu/,http://www.socratesdergi.com/author/socratesdergi/
Toprağın Kralı ve ‘La Decima’,Socrates,Rafael Nadal 11. kez Fransa Açık'ta olacak. Hedefte ise desteklediği takımın başarısını tekrarlamak var.,http://www.socratesdergi.com/2015/05/26/topragin-krali-ve-la-decima/,http://www.socratesdergi.com/author/socratesdergi/
“Kader böyle istedi”,Socrates,"Liverpool ile Milan’ın İstanbul’da karşı karşıya geldiği Şampiyonlar Ligi finali adını çoktan tarihe yazdırdı. O gecenin 10. yıl dönümünde Hernan Crespo, anılarını yeniden yaşıyor. ",http://www.socratesdergi.com/2015/05/25/kader-boyle-istedi/,http://www.socratesdergi.com/author/socratesdergi/
Giro Bitti Mi?,İNAN ÖZDEMİR,2015 İtalya Bisiklet Turu'nun bitimine bir hafta kaldı. Peki Alberto Contador şampiyonluğu garantiledi mi?,http://www.socratesdergi.com/2015/05/25/giro-bitti-mi/,http://www.socratesdergi.com/author/inanozdemir/
Gerrard’a saygı!,Socrates,"Avrupa'da sezonun sonu geldi, şampiyonlar belli oldu. Artık, kıtayı terk edecek efsane Gerrard'a saygı gösterme zamanı...",http://www.socratesdergi.com/2015/05/25/gerrarda-saygi/,http://www.socratesdergi.com/author/socratesdergi/
Best vs. Becks,Socrates,George Best'in hayranlık duyduğu isim belki de Beckham'dı... Hakkında olumsuz sözler sarf ettiği Becks için aslında neler düşünmüş olabilir?,http://www.socratesdergi.com/2015/05/22/best-vs-becks/,http://www.socratesdergi.com/author/socratesdergi/
Kimlik karmaşası,Kutay Ersöz,"Beşiktaş, Slaven Bilic'i tartışıyor. ''Sevinmek için sevmedik'' mottosundan yola çıkanlar, iki ay önceki kahramanlarını yalnız bırakıyor.",http://www.socratesdergi.com/2015/05/22/kimlik-karmasasi/,http://www.socratesdergi.com/author/kutayersoz/
Yüreğini koyanlar unutulmaz,Socrates,"Funes Mori, sessizce geldiği Eskişehir'den alkışlarla uğurlanıyor. Kısa sürede kendini sevdiren Arjantinli futbolcuyu taraftarlara sorduk. ",http://www.socratesdergi.com/2015/05/20/yuregini-koyanlar-unutulmaz/,http://www.socratesdergi.com/author/socratesdergi/
ALKIŞ VE DESTEK,Aras YETİŞ, Engelleri kaldırmak için havuza giren Doruk’un bizden bazı istekleri var.,http://www.socratesdergi.com/2015/05/19/alkis-ve-destek/,http://www.socratesdergi.com/author/arasyetis/
Düşen kimdi çıkan kim?,Kutay Ersöz,"1 .Lig’den Osmanlıspor adlı bir takım Süper Lig’e çıktı. Cümle oldukça şaşırtıcı, fakat futbolu yakından takip edenler için garip bir tarafı yok. 2009’a geri dönersek Ankaraspor'un Osmanlıspor'a dönüşüm sürecini yeniden hatırlayabiliriz",http://www.socratesdergi.com/2015/05/19/dusen-kimdi-cikan-kim/,http://www.socratesdergi.com/author/kutayersoz/
“Pişman olmazsınız”,Uğur Ozan Sulak,Sasha Djordjevic'e göre her şeyi Zeljko Obradovic'e bırakmalı ve arkamıza yaslanmalıyız. ,http://www.socratesdergi.com/2015/05/18/pisman-olmazsiniz/,http://www.socratesdergi.com/author/ugurozansulak/
KESİŞEN DÜNYALAR,İrem Köroğlu,"Eski su topu oyuncusu Manel Estiarte ile Pep Guardiola arasındaki ilginç dostluk, tarihin en çok kupa kazandıranı olabilir.",http://www.socratesdergi.com/2015/05/18/kesisen-dunyalar/,http://www.socratesdergi.com/author/iremkoroglu/
Rocket Boy,Socrates,Basketbol bazen spordan daha fazlası. Houston Rockets'ı hayatının merkezine koyan bir baba-oğulla tanışmak ister misiniz?,http://www.socratesdergi.com/2015/05/18/rocket-boy/,http://www.socratesdergi.com/author/socratesdergi/
“Buradan geriye dönüş yok”,Uğur Ozan Sulak,"Yunan koç Ilias Zouros, Fenerbahçe Ülker'in Final Four serüvenini değerlendirdi. ",http://www.socratesdergi.com/2015/05/17/buradan-geriye-donus-yok/,http://www.socratesdergi.com/author/ugurozansulak/
Sahnenin Arkasındakiler,İNAN ÖZDEMİR,İtalya Bisiklet Turu’nda ilk hafta yoğun bir genel klasman mücadelesine sahne oldu. Fakat Giro’da pembe mayodan daha başka şeyler de var. ,http://www.socratesdergi.com/2015/05/17/sahnenin-arkasindakiler/,http://www.socratesdergi.com/author/inanozdemir/
Geleneği sarsan evlatlar,Kutay Ersöz,"Real'in altyapısından çıkan Morata, Real Madrid'in final yoluna taş koydu. Kral'ın takımı, buna alışkın. Daha önce de büyük hayalleri, evden kovulan bir çocuk yıkmıştı.",http://www.socratesdergi.com/2015/05/16/gelenegi-sarsan-evlatlar/,http://www.socratesdergi.com/author/kutayersoz/
Cech’ten Rihanna cover’ı,Socrates,"Petr Cech, müzikteki hünerlerini göstermeye devam ediyor. Bu sefer bir Rihanna şarkısı için baterinin başına geçti.",http://www.socratesdergi.com/2015/05/15/cechten-rihanna-coveri/,http://www.socratesdergi.com/author/socratesdergi/
“Bir sanat eseri gibi”,Uğur Ozan Sulak,"Fotis Katsikaris, Fenerbahçe Ülker'in sezonunu analiz etti.",http://www.socratesdergi.com/2015/05/15/fenerbahce-bir-sanat-eseri-gibi/,http://www.socratesdergi.com/author/ugurozansulak/
“ITOUDIS tek adayımız değildi”,Socrates,Dimitris Itoudis iyi bir sezon geçiriyor. Peki Andrey Vatutin'in aklında ne var?,http://www.socratesdergi.com/2015/05/15/itoudis-tek-adayimiz-degildi/,http://www.socratesdergi.com/author/socratesdergi/
Berlin Bileti,Kutay Ersöz,"Juventuslu futbolcular, Real'i yenerek finale yükseldiler. Maç henüz bitmişti ve hem yan odaya hem de dünyaya bir mesaj vermeleri gerekiyordu. “Berlin’e biz gidiyoruz’’ demek yeterli oldu.",http://www.socratesdergi.com/2015/05/14/berlin-bileti/,http://www.socratesdergi.com/author/kutayersoz/
Kalecilik sanatı: Fernando Muslera,Socrates,"Fernando Muslera, kurtarışlarıyla kendini hayran bırakmaya devam ediyor. Peki en iyi kurtarışları hangileri olabilir? Biz beş tanesini sıraladık, konu tartışmaya açık.",http://www.socratesdergi.com/2015/05/13/kalecilik-sanati-fernando-muslera/,http://www.socratesdergi.com/author/socratesdergi/
Fotoğrafın diğer yüzü,Socrates,Geçtiğimiz yıl intihar eden Madison Holleran için her şey o güne kadar mükemmeldi. En azından Instagram’da onu takip edenler öyle sanıyordu.,http://www.socratesdergi.com/2015/05/13/fotografin-diger-yuzu/,http://www.socratesdergi.com/author/socratesdergi/
Madrid’de ne yapmalı?,Uğur Ozan Sulak,Final Four'a az kaldı. Nikos Zisis'in söyleyecekleri var. ,http://www.socratesdergi.com/2015/05/12/madridde-ne-yapmali/,http://www.socratesdergi.com/author/ugurozansulak/
